identifier,first_name,last_name,sitting_days_attendance,other_days_attendance,year,iso_sitting_days_attendance,iso_other_days_attendance
O'Reilly_Pauline,Pauline,O'Reilly,17/07/2024,,2024,2024-07-17,
O'Sullivan_Ned,Ned,O'Sullivan,21/02/2024,24/05/2024,2024,2024-02-21,2024-05-24
O'Sullivan_Ned,Ned,O'Sullivan,22/02/2024,27/05/2024,2024,2024-02-22,2024-05-27
O'Sullivan_Ned,Ned,O'Sullivan,27/02/2024,31/05/2024,2024,2024-02-27,2024-05-31
O'Sullivan_Ned,Ned,O'Sullivan,28/02/2024,01/07/2024,2024,2024-02-28,2024-07-01
O'Sullivan_Ned,Ned,O'Sullivan,16/04/2024,05/07/2024,2024,2024-04-16,2024-07-05
O'Sullivan_Ned,Ned,O'Sullivan,23/05/2024,,2024,2024-05-23,
O'Sullivan_Ned,Ned,O'Sullivan,02/07/2024,,2024,2024-07-02,
O'Sullivan_Ned,Ned,O'Sullivan,03/07/2024,,2024,2024-07-03,
O'Sullivan_Ned,Ned,O'Sullivan,04/07/2024,,2024,2024-07-04,
O'Sullivan_Ned,Ned,O'Sullivan,09/07/2024,,2024,2024-07-09,
O'Sullivan_Ned,Ned,O'Sullivan,10/07/2024,,2024,2024-07-10,
O'Sullivan_Ned,Ned,O'Sullivan,11/07/2024,,2024,2024-07-11,
Ruane_Lynn,Lynn,Ruane,22/02/2024,19/07/2024,2024,2024-02-22,2024-07-19
Ruane_Lynn,Lynn,Ruane,03/07/2024,,2024,2024-07-03,
Ruane_Lynn,Lynn,Ruane,04/07/2024,,2024,2024-07-04,
Ruane_Lynn,Lynn,Ruane,09/07/2024,,2024,2024-07-09,
Ruane_Lynn,Lynn,Ruane,10/07/2024,,2024,2024-07-10,
Ruane_Lynn,Lynn,Ruane,11/07/2024,,2024,2024-07-11,
Ruane_Lynn,Lynn,Ruane,16/07/2024,,2024,2024-07-16,
Ruane_Lynn,Lynn,Ruane,17/07/2024,,2024,2024-07-17,
Seery_Kearney_Mary,Kearney Mary,Seery,02/07/2024,05/06/2024,2024,2024-07-02,2024-06-05
Seery_Kearney_Mary,Kearney Mary,Seery,03/07/2024,06/06/2024,2024,2024-07-03,2024-06-06
Seery_Kearney_Mary,Kearney Mary,Seery,04/07/2024,07/06/2024,2024,2024-07-04,2024-06-07
Seery_Kearney_Mary,Kearney Mary,Seery,09/07/2024,14/06/2024,2024,2024-07-09,2024-06-14
Seery_Kearney_Mary,Kearney Mary,Seery,10/07/2024,17/06/2024,2024,2024-07-10,2024-06-17
Seery_Kearney_Mary,Kearney Mary,Seery,11/07/2024,21/06/2024,2024,2024-07-11,2024-06-21
Seery_Kearney_Mary,Kearney Mary,Seery,15/07/2024,24/06/2024,2024,2024-07-15,2024-06-24
Seery_Kearney_Mary,Kearney Mary,Seery,16/07/2024,28/06/2024,2024,2024-07-16,2024-06-28
Seery_Kearney_Mary,Kearney Mary,Seery,17/07/2024,01/07/2024,2024,2024-07-17,2024-07-01
Seery_Kearney_Mary,Kearney Mary,Seery,,05/07/2024,2024,,2024-07-05
Seery_Kearney_Mary,Kearney Mary,Seery,,08/07/2024,2024,,2024-07-08
Seery_Kearney_Mary,Kearney Mary,Seery,,12/07/2024,2024,,2024-07-12
Seery_Kearney_Mary,Kearney Mary,Seery,,19/07/2024,2024,,2024-07-19
Sherlock_Marie,Marie,Sherlock,29/05/2024,01/07/2024,2024,2024-05-29,2024-07-01
Sherlock_Marie,Marie,Sherlock,30/05/2024,05/07/2024,2024,2024-05-30,2024-07-05
Sherlock_Marie,Marie,Sherlock,12/06/2024,18/07/2024,2024,2024-06-12,2024-07-18
Sherlock_Marie,Marie,Sherlock,13/06/2024,23/07/2024,2024,2024-06-13,2024-07-23
Sherlock_Marie,Marie,Sherlock,18/06/2024,24/07/2024,2024,2024-06-18,2024-07-24
Sherlock_Marie,Marie,Sherlock,19/06/2024,25/07/2024,2024,2024-06-19,2024-07-25
Sherlock_Marie,Marie,Sherlock,20/06/2024,26/07/2024,2024,2024-06-20,2024-07-26
Sherlock_Marie,Marie,Sherlock,02/07/2024,,2024,2024-07-02,
Sherlock_Marie,Marie,Sherlock,03/07/2024,,2024,2024-07-03,
Sherlock_Marie,Marie,Sherlock,04/07/2024,,2024,2024-07-04,
Sherlock_Marie,Marie,Sherlock,09/07/2024,,2024,2024-07-09,
Sherlock_Marie,Marie,Sherlock,10/07/2024,,2024,2024-07-10,
Sherlock_Marie,Marie,Sherlock,11/07/2024,,2024,2024-07-11,
Sherlock_Marie,Marie,Sherlock,15/07/2024,,2024,2024-07-15,
Sherlock_Marie,Marie,Sherlock,16/07/2024,,2024,2024-07-16,
Sherlock_Marie,Marie,Sherlock,17/07/2024,,2024,2024-07-17,
Wall_Mark,Mark,Wall,11/04/2024,24/07/2024,2024,2024-04-11,2024-07-24
Wall_Mark,Mark,Wall,16/04/2024,31/07/2024,2024,2024-04-16,2024-07-31
Wall_Mark,Mark,Wall,02/07/2024,,2024,2024-07-02,
Wall_Mark,Mark,Wall,03/07/2024,,2024,2024-07-03,
Wall_Mark,Mark,Wall,04/07/2024,,2024,2024-07-04,
Wall_Mark,Mark,Wall,09/07/2024,,2024,2024-07-09,
Wall_Mark,Mark,Wall,10/07/2024,,2024,2024-07-10,
Wall_Mark,Mark,Wall,11/07/2024,,2024,2024-07-11,
Wall_Mark,Mark,Wall,15/07/2024,,2024,2024-07-15,
Wall_Mark,Mark,Wall,16/07/2024,,2024,2024-07-16,
Wall_Mark,Mark,Wall,17/07/2024,,2024,2024-07-17,
Ward_Barry,Barry,Ward,02/07/2024,28/03/2024,2024,2024-07-02,2024-03-28
Ward_Barry,Barry,Ward,03/07/2024,02/04/2024,2024,2024-07-03,2024-04-02
Ward_Barry,Barry,Ward,04/07/2024,03/04/2024,2024,2024-07-04,2024-04-03
Ward_Barry,Barry,Ward,09/07/2024,04/04/2024,2024,2024-07-09,2024-04-04
Ward_Barry,Barry,Ward,10/07/2024,08/04/2024,2024,2024-07-10,2024-04-08
Ward_Barry,Barry,Ward,15/07/2024,09/04/2024,2024,2024-07-15,2024-04-09
Ward_Barry,Barry,Ward,16/07/2024,10/04/2024,2024,2024-07-16,2024-04-10
Ward_Barry,Barry,Ward,17/07/2024,12/04/2024,2024,2024-07-17,2024-04-12
Ward_Barry,Barry,Ward,,01/07/2024,2024,,2024-07-01
Ward_Barry,Barry,Ward,,05/07/2024,2024,,2024-07-05
Ward_Barry,Barry,Ward,,12/07/2024,2024,,2024-07-12
Ward_Barry,Barry,Ward,,18/07/2024,2024,,2024-07-18
Ward_Barry,Barry,Ward,,19/07/2024,2024,,2024-07-19
Ward_Barry,Barry,Ward,,22/07/2024,2024,,2024-07-22
Ward_Barry,Barry,Ward,,23/07/2024,2024,,2024-07-23
Warfield_Fintan,Fintan,Warfield,31/01/2024,08/01/2024,2024,2024-01-31,2024-01-08
Warfield_Fintan,Fintan,Warfield,01/02/2024,09/01/2024,2024,2024-02-01,2024-01-09
Warfield_Fintan,Fintan,Warfield,07/02/2024,10/01/2024,2024,2024-02-07,2024-01-10
Warfield_Fintan,Fintan,Warfield,08/02/2024,11/01/2024,2024,2024-02-08,2024-01-11
Warfield_Fintan,Fintan,Warfield,13/02/2024,12/01/2024,2024,2024-02-13,2024-01-12
Warfield_Fintan,Fintan,Warfield,14/02/2024,15/01/2024,2024,2024-02-14,2024-01-15
Warfield_Fintan,Fintan,Warfield,15/02/2024,16/01/2024,2024,2024-02-15,2024-01-16
Warfield_Fintan,Fintan,Warfield,20/02/2024,17/01/2024,2024,2024-02-20,2024-01-17
Warfield_Fintan,Fintan,Warfield,21/02/2024,19/01/2024,2024,2024-02-21,2024-01-19
Warfield_Fintan,Fintan,Warfield,22/02/2024,25/01/2024,2024,2024-02-22,2024-01-25
Warfield_Fintan,Fintan,Warfield,27/02/2024,26/01/2024,2024,2024-02-27,2024-01-26
Warfield_Fintan,Fintan,Warfield,28/02/2024,02/02/2024,2024,2024-02-28,2024-02-02
Warfield_Fintan,Fintan,Warfield,05/03/2024,06/02/2024,2024,2024-03-05,2024-02-06
Warfield_Fintan,Fintan,Warfield,06/03/2024,09/02/2024,2024,2024-03-06,2024-02-09
Warfield_Fintan,Fintan,Warfield,20/03/2024,12/02/2024,2024,2024-03-20,2024-02-12
Warfield_Fintan,Fintan,Warfield,21/03/2024,16/02/2024,2024,2024-03-21,2024-02-16
Warfield_Fintan,Fintan,Warfield,11/04/2024,19/02/2024,2024,2024-04-11,2024-02-19
Warfield_Fintan,Fintan,Warfield,16/04/2024,23/02/2024,2024,2024-04-16,2024-02-23
Warfield_Fintan,Fintan,Warfield,17/04/2024,29/02/2024,2024,2024-04-17,2024-02-29
Warfield_Fintan,Fintan,Warfield,23/04/2024,01/03/2024,2024,2024-04-23,2024-03-01
Warfield_Fintan,Fintan,Warfield,24/04/2024,28/03/2024,2024,2024-04-24,2024-03-28
Warfield_Fintan,Fintan,Warfield,30/04/2024,02/04/2024,2024,2024-04-30,2024-04-02
Warfield_Fintan,Fintan,Warfield,01/05/2024,03/04/2024,2024,2024-05-01,2024-04-03
Warfield_Fintan,Fintan,Warfield,02/05/2024,04/04/2024,2024,2024-05-02,2024-04-04
Warfield_Fintan,Fintan,Warfield,08/05/2024,05/04/2024,2024,2024-05-08,2024-04-05
Warfield_Fintan,Fintan,Warfield,09/05/2024,09/04/2024,2024,2024-05-09,2024-04-09
Warfield_Fintan,Fintan,Warfield,14/05/2024,10/04/2024,2024,2024-05-14,2024-04-10
Warfield_Fintan,Fintan,Warfield,15/05/2024,12/04/2024,2024,2024-05-15,2024-04-12
Warfield_Fintan,Fintan,Warfield,16/05/2024,15/04/2024,2024,2024-05-16,2024-04-15
Warfield_Fintan,Fintan,Warfield,21/05/2024,18/04/2024,2024,2024-05-21,2024-04-18
Warfield_Fintan,Fintan,Warfield,22/05/2024,25/04/2024,2024,2024-05-22,2024-04-25
Warfield_Fintan,Fintan,Warfield,28/05/2024,04/06/2024,2024,2024-05-28,2024-06-04
Warfield_Fintan,Fintan,Warfield,29/05/2024,06/06/2024,2024,2024-05-29,2024-06-06
Warfield_Fintan,Fintan,Warfield,30/05/2024,10/06/2024,2024,2024-05-30,2024-06-10
Warfield_Fintan,Fintan,Warfield,12/06/2024,05/07/2024,2024,2024-06-12,2024-07-05
Warfield_Fintan,Fintan,Warfield,13/06/2024,08/07/2024,2024,2024-06-13,2024-07-08
Warfield_Fintan,Fintan,Warfield,18/06/2024,12/07/2024,2024,2024-06-18,2024-07-12
Warfield_Fintan,Fintan,Warfield,19/06/2024,24/07/2024,2024,2024-06-19,2024-07-24
Warfield_Fintan,Fintan,Warfield,02/07/2024,,2024,2024-07-02,
Warfield_Fintan,Fintan,Warfield,03/07/2024,,2024,2024-07-03,
Warfield_Fintan,Fintan,Warfield,09/07/2024,,2024,2024-07-09,
Warfield_Fintan,Fintan,Warfield,10/07/2024,,2024,2024-07-10,
Warfield_Fintan,Fintan,Warfield,11/07/2024,,2024,2024-07-11,
Warfield_Fintan,Fintan,Warfield,15/07/2024,,2024,2024-07-15,
Warfield_Fintan,Fintan,Warfield,16/07/2024,,2024,2024-07-16,
Wilson_Diarmuid,Diarmuid,Wilson,02/05/2024,01/07/2024,2024,2024-05-02,2024-07-01
Wilson_Diarmuid,Diarmuid,Wilson,08/05/2024,05/07/2024,2024,2024-05-08,2024-07-05
Wilson_Diarmuid,Diarmuid,Wilson,09/05/2024,29/07/2024,2024,2024-05-09,2024-07-29
Wilson_Diarmuid,Diarmuid,Wilson,14/05/2024,30/07/2024,2024,2024-05-14,2024-07-30
Wilson_Diarmuid,Diarmuid,Wilson,02/07/2024,,2024,2024-07-02,
Wilson_Diarmuid,Diarmuid,Wilson,03/07/2024,,2024,2024-07-03,
Wilson_Diarmuid,Diarmuid,Wilson,04/07/2024,,2024,2024-07-04,
Wilson_Diarmuid,Diarmuid,Wilson,10/07/2024,,2024,2024-07-10,
Wilson_Diarmuid,Diarmuid,Wilson,11/07/2024,,2024,2024-07-11,
Ahearn_Garret,Garret,Ahearn,24/04/2024,08/08/2024,2024,2024-04-24,2024-08-08
Ahearn_Garret,Garret,Ahearn,01/05/2024,09/08/2024,2024,2024-05-01,2024-08-09
Ahearn_Garret,Garret,Ahearn,02/05/2024,21/08/2024,2024,2024-05-02,2024-08-21
Ahearn_Garret,Garret,Ahearn,08/05/2024,22/08/2024,2024,2024-05-08,2024-08-22
Ahearn_Garret,Garret,Ahearn,09/05/2024,29/08/2024,2024,2024-05-09,2024-08-29
Ardagh_Catherine,Catherine,Ardagh,22/05/2024,01/08/2024,2024,2024-05-22,2024-08-01
Ardagh_Catherine,Catherine,Ardagh,23/05/2024,02/08/2024,2024,2024-05-23,2024-08-02
Ardagh_Catherine,Catherine,Ardagh,28/05/2024,12/08/2024,2024,2024-05-28,2024-08-12
Ardagh_Catherine,Catherine,Ardagh,12/06/2024,15/08/2024,2024,2024-06-12,2024-08-15
Ardagh_Catherine,Catherine,Ardagh,13/06/2024,19/08/2024,2024,2024-06-13,2024-08-19
Ardagh_Catherine,Catherine,Ardagh,18/06/2024,20/08/2024,2024,2024-06-18,2024-08-20
Ardagh_Catherine,Catherine,Ardagh,19/06/2024,21/08/2024,2024,2024-06-19,2024-08-21
Ardagh_Catherine,Catherine,Ardagh,25/06/2024,22/08/2024,2024,2024-06-25,2024-08-22
Ardagh_Catherine,Catherine,Ardagh,27/06/2024,27/08/2024,2024,2024-06-27,2024-08-27
Ardagh_Catherine,Catherine,Ardagh,02/07/2024,28/08/2024,2024,2024-07-02,2024-08-28
Ardagh_Catherine,Catherine,Ardagh,03/07/2024,29/08/2024,2024,2024-07-03,2024-08-29
Black_Frances,Frances,Black,26/06/2024,02/08/2024,2024,2024-06-26,2024-08-02
Black_Frances,Frances,Black,27/06/2024,29/08/2024,2024,2024-06-27,2024-08-29
Boyhan_Victor,Victor,Boyhan,,01/08/2024,2024,,2024-08-01
Boyhan_Victor,Victor,Boyhan,,26/08/2024,2024,,2024-08-26
Boyhan_Victor,Victor,Boyhan,,29/08/2024,2024,,2024-08-29
Bradley_Nikki,Nikki,Bradley,15/07/2024,06/08/2024,2024,2024-07-15,2024-08-06
Bradley_Nikki,Nikki,Bradley,16/07/2024,07/08/2024,2024,2024-07-16,2024-08-07
Bradley_Nikki,Nikki,Bradley,,20/08/2024,2024,,2024-08-20
Bradley_Nikki,Nikki,Bradley,,21/08/2024,2024,,2024-08-21
Burke_Paddy,Paddy,Burke,,01/08/2024,2024,,2024-08-01
Burke_Paddy,Paddy,Burke,,06/08/2024,2024,,2024-08-06
Burke_Paddy,Paddy,Burke,,07/08/2024,2024,,2024-08-07
Burke_Paddy,Paddy,Burke,,08/08/2024,2024,,2024-08-08
Burke_Paddy,Paddy,Burke,,12/08/2024,2024,,2024-08-12
Burke_Paddy,Paddy,Burke,,27/08/2024,2024,,2024-08-27
Byrne_Malcolm,Malcolm,Byrne,30/04/2024,07/08/2024,2024,2024-04-30,2024-08-07
Byrne_Malcolm,Malcolm,Byrne,01/05/2024,13/08/2024,2024,2024-05-01,2024-08-13
Byrne_Malcolm,Malcolm,Byrne,08/05/2024,20/08/2024,2024,2024-05-08,2024-08-20
Byrne_Malcolm,Malcolm,Byrne,09/05/2024,23/08/2024,2024,2024-05-09,2024-08-23
Byrne_Malcolm,Malcolm,Byrne,14/05/2024,26/08/2024,2024,2024-05-14,2024-08-26
Byrne_Maria,Maria,Byrne,30/04/2024,28/08/2024,2024,2024-04-30,2024-08-28
Byrne_Maria,Maria,Byrne,01/05/2024,29/08/2024,2024,2024-05-01,2024-08-29
Carrigy_Michéal,Michéal,Carrigy,23/04/2024,06/08/2024,2024,2024-04-23,2024-08-06
Carrigy_Michéal,Michéal,Carrigy,24/04/2024,26/08/2024,2024,2024-04-24,2024-08-26
Casey_Pat,Pat,Casey,16/04/2024,20/08/2024,2024,2024-04-16,2024-08-20
Casey_Pat,Pat,Casey,17/04/2024,23/08/2024,2024,2024-04-17,2024-08-23
Casey_Pat,Pat,Casey,23/04/2024,27/08/2024,2024,2024-04-23,2024-08-27
Casey_Pat,Pat,Casey,24/04/2024,30/08/2024,2024,2024-04-24,2024-08-30
Cassells_Shane,Shane,Cassells,16/05/2024,14/08/2024,2024,2024-05-16,2024-08-14
Cassells_Shane,Shane,Cassells,21/05/2024,15/08/2024,2024,2024-05-21,2024-08-15
Cassells_Shane,Shane,Cassells,22/05/2024,16/08/2024,2024,2024-05-22,2024-08-16
Cassells_Shane,Shane,Cassells,23/05/2024,29/08/2024,2024,2024-05-23,2024-08-29
Chambers_Lisa,Lisa,Chambers,17/04/2024,23/08/2024,2024,2024-04-17,2024-08-23
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,16/07/2024,01/08/2024,2024,2024-07-16,2024-08-01
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,,22/08/2024,2024,,2024-08-22
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,,26/08/2024,2024,,2024-08-26
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,,30/08/2024,2024,,2024-08-30
Conway_Martin,Martin,Conway,14/05/2024,13/08/2024,2024,2024-05-14,2024-08-13
Conway_Martin,Martin,Conway,15/05/2024,14/08/2024,2024,2024-05-15,2024-08-14
Conway_Martin,Martin,Conway,21/05/2024,15/08/2024,2024,2024-05-21,2024-08-15
Conway_Martin,Martin,Conway,22/05/2024,27/08/2024,2024,2024-05-22,2024-08-27
Conway_Martin,Martin,Conway,23/05/2024,28/08/2024,2024,2024-05-23,2024-08-28
Craughwell_Gerard,Gerard,Craughwell,,09/08/2024,2024,,2024-08-09
Craughwell_Gerard,Gerard,Craughwell,,12/08/2024,2024,,2024-08-12
Craughwell_Gerard,Gerard,Craughwell,,16/08/2024,2024,,2024-08-16
Craughwell_Gerard,Gerard,Craughwell,,19/08/2024,2024,,2024-08-19
Craughwell_Gerard,Gerard,Craughwell,,20/08/2024,2024,,2024-08-20
Craughwell_Gerard,Gerard,Craughwell,,21/08/2024,2024,,2024-08-21
Craughwell_Gerard,Gerard,Craughwell,,26/08/2024,2024,,2024-08-26
Craughwell_Gerard,Gerard,Craughwell,,27/08/2024,2024,,2024-08-27
Craughwell_Gerard,Gerard,Craughwell,,28/08/2024,2024,,2024-08-28
Craughwell_Gerard,Gerard,Craughwell,,30/08/2024,2024,,2024-08-30
Crowe_Ollie,Ollie,Crowe,14/02/2024,08/08/2024,2024,2024-02-14,2024-08-08
Crowe_Ollie,Ollie,Crowe,15/02/2024,12/08/2024,2024,2024-02-15,2024-08-12
Cummins_John,John,Cummins,24/04/2024,08/08/2024,2024,2024-04-24,2024-08-08
Cummins_John,John,Cummins,30/04/2024,09/08/2024,2024,2024-04-30,2024-08-09
Cummins_John,John,Cummins,01/05/2024,21/08/2024,2024,2024-05-01,2024-08-21
Cummins_John,John,Cummins,02/05/2024,22/08/2024,2024,2024-05-02,2024-08-22
Currie_Emer,Emer,Currie,23/05/2024,20/08/2024,2024,2024-05-23,2024-08-20
Currie_Emer,Emer,Currie,18/06/2024,21/08/2024,2024,2024-06-18,2024-08-21
Currie_Emer,Emer,Currie,03/07/2024,29/08/2024,2024,2024-07-03,2024-08-29
Daly_Mark,Mark,Daly,22/05/2024,07/08/2024,2024,2024-05-22,2024-08-07
Daly_Mark,Mark,Daly,23/05/2024,08/08/2024,2024,2024-05-23,2024-08-08
Daly_Mark,Mark,Daly,28/05/2024,16/08/2024,2024,2024-05-28,2024-08-16
Daly_Mark,Mark,Daly,29/05/2024,19/08/2024,2024,2024-05-29,2024-08-19
Daly_Mark,Mark,Daly,11/06/2024,20/08/2024,2024,2024-06-11,2024-08-20
Daly_Mark,Mark,Daly,13/06/2024,21/08/2024,2024,2024-06-13,2024-08-21
Daly_Mark,Mark,Daly,18/06/2024,23/08/2024,2024,2024-06-18,2024-08-23
Daly_Mark,Mark,Daly,19/06/2024,26/08/2024,2024,2024-06-19,2024-08-26
Daly_Mark,Mark,Daly,20/06/2024,27/08/2024,2024,2024-06-20,2024-08-27
Daly_Paul,Paul,Daly,16/04/2024,20/08/2024,2024,2024-04-16,2024-08-20
Daly_Paul,Paul,Daly,17/04/2024,28/08/2024,2024,2024-04-17,2024-08-28
Davitt_Aidan,Aidan,Davitt,21/05/2024,13/08/2024,2024,2024-05-21,2024-08-13
Davitt_Aidan,Aidan,Davitt,22/05/2024,14/08/2024,2024,2024-05-22,2024-08-14
Davitt_Aidan,Aidan,Davitt,23/05/2024,21/08/2024,2024,2024-05-23,2024-08-21
Davitt_Aidan,Aidan,Davitt,28/05/2024,27/08/2024,2024,2024-05-28,2024-08-27
Davitt_Aidan,Aidan,Davitt,29/05/2024,28/08/2024,2024,2024-05-29,2024-08-28
Dolan_Aisling,Aisling,Dolan,21/02/2024,01/08/2024,2024,2024-02-21,2024-08-01
Dolan_Aisling,Aisling,Dolan,22/02/2024,02/08/2024,2024,2024-02-22,2024-08-02
Dolan_Aisling,Aisling,Dolan,28/02/2024,09/08/2024,2024,2024-02-28,2024-08-09
Dolan_Aisling,Aisling,Dolan,05/03/2024,15/08/2024,2024,2024-03-05,2024-08-15
Dooley_Timmy,Timmy,Dooley,29/05/2024,06/08/2024,2024,2024-05-29,2024-08-06
Dooley_Timmy,Timmy,Dooley,30/05/2024,07/08/2024,2024,2024-05-30,2024-08-07
Dooley_Timmy,Timmy,Dooley,13/06/2024,14/08/2024,2024,2024-06-13,2024-08-14
Dooley_Timmy,Timmy,Dooley,19/06/2024,15/08/2024,2024,2024-06-19,2024-08-15
Dooley_Timmy,Timmy,Dooley,20/06/2024,27/08/2024,2024,2024-06-20,2024-08-27
Dooley_Timmy,Timmy,Dooley,02/07/2024,29/08/2024,2024,2024-07-02,2024-08-29
Dooley_Timmy,Timmy,Dooley,03/07/2024,30/08/2024,2024,2024-07-03,2024-08-30
Fitzpatrick_Mary,Mary,Fitzpatrick,,01/08/2024,2024,,2024-08-01
Fitzpatrick_Mary,Mary,Fitzpatrick,,13/08/2024,2024,,2024-08-13
Fitzpatrick_Mary,Mary,Fitzpatrick,,19/08/2024,2024,,2024-08-19
Gallagher_Robbie,Robbie,Gallagher,02/05/2024,01/08/2024,2024,2024-05-02,2024-08-01
Gallagher_Robbie,Robbie,Gallagher,08/05/2024,02/08/2024,2024,2024-05-08,2024-08-02
Gallagher_Robbie,Robbie,Gallagher,09/05/2024,06/08/2024,2024,2024-05-09,2024-08-06
Gallagher_Robbie,Robbie,Gallagher,14/05/2024,07/08/2024,2024,2024-05-14,2024-08-07
Gallagher_Robbie,Robbie,Gallagher,15/05/2024,21/08/2024,2024,2024-05-15,2024-08-21
Gallagher_Robbie,Robbie,Gallagher,16/05/2024,23/08/2024,2024,2024-05-16,2024-08-23
Gallagher_Robbie,Robbie,Gallagher,21/05/2024,26/08/2024,2024,2024-05-21,2024-08-26
Gallagher_Robbie,Robbie,Gallagher,22/05/2024,27/08/2024,2024,2024-05-22,2024-08-27
Gallagher_Robbie,Robbie,Gallagher,23/05/2024,28/08/2024,2024,2024-05-23,2024-08-28
Gallagher_Robbie,Robbie,Gallagher,28/05/2024,29/08/2024,2024,2024-05-28,2024-08-29
Gallagher_Robbie,Robbie,Gallagher,29/05/2024,30/08/2024,2024,2024-05-29,2024-08-30
Garvey_Róisín,Róisín,Garvey,01/05/2024,09/08/2024,2024,2024-05-01,2024-08-09
Garvey_Róisín,Róisín,Garvey,02/05/2024,29/08/2024,2024,2024-05-02,2024-08-29
Gavan_Paul,Paul,Gavan,24/04/2024,06/08/2024,2024,2024-04-24,2024-08-06
Gavan_Paul,Paul,Gavan,02/05/2024,20/08/2024,2024,2024-05-02,2024-08-20
Gavan_Paul,Paul,Gavan,15/05/2024,21/08/2024,2024,2024-05-15,2024-08-21
Gavan_Paul,Paul,Gavan,23/05/2024,27/08/2024,2024,2024-05-23,2024-08-27
Higgins_Alice-Mary,Alice-Mary,Higgins,20/03/2024,13/08/2024,2024,2024-03-20,2024-08-13
Higgins_Alice-Mary,Alice-Mary,Higgins,21/03/2024,22/08/2024,2024,2024-03-21,2024-08-22
Higgins_Alice-Mary,Alice-Mary,Higgins,17/04/2024,27/08/2024,2024,2024-04-17,2024-08-27
Higgins_Alice-Mary,Alice-Mary,Higgins,23/04/2024,28/08/2024,2024,2024-04-23,2024-08-28
Hoey_Annie,Annie,Hoey,30/04/2024,08/08/2024,2024,2024-04-30,2024-08-08
Hoey_Annie,Annie,Hoey,01/05/2024,12/08/2024,2024,2024-05-01,2024-08-12
Hoey_Annie,Annie,Hoey,02/05/2024,15/08/2024,2024,2024-05-02,2024-08-15
Hoey_Annie,Annie,Hoey,08/05/2024,20/08/2024,2024,2024-05-08,2024-08-20
Hoey_Annie,Annie,Hoey,09/05/2024,26/08/2024,2024,2024-05-09,2024-08-26
Hoey_Annie,Annie,Hoey,16/05/2024,27/08/2024,2024,2024-05-16,2024-08-27
Hoey_Annie,Annie,Hoey,21/05/2024,28/08/2024,2024,2024-05-21,2024-08-28
Hoey_Annie,Annie,Hoey,22/05/2024,29/08/2024,2024,2024-05-22,2024-08-29
Hoey_Annie,Annie,Hoey,23/05/2024,30/08/2024,2024,2024-05-23,2024-08-30
Horkan_Gerry,Gerry,Horkan,03/07/2024,07/08/2024,2024,2024-07-03,2024-08-07
Horkan_Gerry,Gerry,Horkan,04/07/2024,13/08/2024,2024,2024-07-04,2024-08-13
Horkan_Gerry,Gerry,Horkan,09/07/2024,19/08/2024,2024,2024-07-09,2024-08-19
Horkan_Gerry,Gerry,Horkan,10/07/2024,23/08/2024,2024,2024-07-10,2024-08-23
Horkan_Gerry,Gerry,Horkan,11/07/2024,26/08/2024,2024,2024-07-11,2024-08-26
Horkan_Gerry,Gerry,Horkan,,27/08/2024,2024,,2024-08-27
Horkan_Gerry,Gerry,Horkan,,30/08/2024,2024,,2024-08-30
Keogan_Sharon,Sharon,Keogan,02/05/2024,01/08/2024,2024,2024-05-02,2024-08-01
Keogan_Sharon,Sharon,Keogan,08/05/2024,13/08/2024,2024,2024-05-08,2024-08-13
Keogan_Sharon,Sharon,Keogan,09/05/2024,15/08/2024,2024,2024-05-09,2024-08-15
Keogan_Sharon,Sharon,Keogan,14/05/2024,19/08/2024,2024,2024-05-14,2024-08-19
Keogan_Sharon,Sharon,Keogan,15/05/2024,21/08/2024,2024,2024-05-15,2024-08-21
Kyne_Sean,Sean,Kyne,23/04/2024,08/08/2024,2024,2024-04-23,2024-08-08
Kyne_Sean,Sean,Kyne,24/04/2024,09/08/2024,2024,2024-04-24,2024-08-09
Kyne_Sean,Sean,Kyne,30/04/2024,14/08/2024,2024,2024-04-30,2024-08-14
Kyne_Sean,Sean,Kyne,01/05/2024,15/08/2024,2024,2024-05-01,2024-08-15
Kyne_Sean,Sean,Kyne,08/05/2024,21/08/2024,2024,2024-05-08,2024-08-21
Kyne_Sean,Sean,Kyne,09/05/2024,22/08/2024,2024,2024-05-09,2024-08-22
Lombard_Tim,Tim,Lombard,23/04/2024,01/08/2024,2024,2024-04-23,2024-08-01
Lombard_Tim,Tim,Lombard,24/04/2024,02/08/2024,2024,2024-04-24,2024-08-02
Lombard_Tim,Tim,Lombard,30/04/2024,15/08/2024,2024,2024-04-30,2024-08-15
Lombard_Tim,Tim,Lombard,01/05/2024,16/08/2024,2024,2024-05-01,2024-08-16
Lombard_Tim,Tim,Lombard,02/05/2024,20/08/2024,2024,2024-05-02,2024-08-20
Lombard_Tim,Tim,Lombard,08/05/2024,21/08/2024,2024,2024-05-08,2024-08-21
Lombard_Tim,Tim,Lombard,09/05/2024,30/08/2024,2024,2024-05-09,2024-08-30
Lombard_Tim,Tim,Lombard,28/02/2024,14/06/2024,2024,2024-02-28,2024-06-14
